"Text","Binary_Sentiment","Cont_Sentiment"
"rom","0.0","-1.7296195030212402"
"a gentleman, nurse, that loves to hear himself talk and      will speak more in a minute than he will stand to in a month","1.0","4.7325258255004883"
"nurse","1.0","4.3789544105529785"
"an 'a speak anything against me, i'll take him down, an  'a      were lustier than he is, and twenty such jacks  and if i cannot,      i'll find those that shall","1.0","3.5027775764465332"
"scurvy knave!","1.0","4.3767609596252441"
"i am none of his      flirt gills  i am none of his skains mates","1.0","1.4167691469192505"
"and thou must      stand by too, and suffer every knave to use me at his pleasure!","0.0","-1.1804323196411133"
"peter","1.0","6.2347936630249023"
"i saw no man use you at his pleasure","1.0","5.1837034225463867"
"if i had, my      weapon should quickly have been out, i warrant you","0.0","-3.3218908309936523"
"i dare draw as      soon as another man, if i see occasion in a good quarrel, and the      law on my side","0.0","-0.4214746356010437"
"nurse","1.0","4.3789544105529785"
"now, afore god, i am so vexed that every part about me      quivers","1.0","0.80886983871459961"
"scurvy knave!","1.0","4.3767609596252441"
"pray you, sir, a word  and, as i told you,      my young lady bid me enquire you out","1.0","3.9798200130462646"
"what she bid me say, i      will keep to myself  but first let me tell ye, if ye should lead      her into a fool's paradise, as they say, it were a very gross kind of      behaviour, as they say  for the gentlewoman is young  and      therefore, if you should deal double with her, truly it were      an ill thing to be off'red to any gentlewoman, and very weak dealing","0.0","-4.4393086433410645"
"rom","0.0","-1.7296195030212402"
"nurse, commend me to thy lady and mistress","1.0","6.3411989212036133"
"i protest unto      thee       nurse","1.0","6.6008214950561523"
"good heart, and i faith i will tell her as much","1.0","3.9460904598236084"
"lord,      lord!","1.0","2.1070365905761719"
"she will be a joyful woman","0.0","-4.1882524490356445"
"rom","0.0","-1.7296195030212402"
"what wilt thou tell her, nurse?","0.0","-5.0564661026000977"
"thou dost not mark me","1.0","0.64763927459716797"
"nurse","1.0","4.3789544105529785"
"i will tell her, sir, that you do protest, which, as i      take it, is a gentlemanlike offer","0.0","-2.490286111831665"
"rom","0.0","-1.7296195030212402"
"bid her devise      some means to come to shrift this afternoon       and there she shall at friar laurence' cell      be shriv'd and married","1.0","1.0910935401916504"
"here is for thy pains","1.0","1.3438057899475098"
"nurse","1.0","4.3789544105529785"
"no, truly, sir  not a penny","0.0","-4.8934507369995117"
"rom","0.0","-1.7296195030212402"
"go to!","1.0","1.9303293228149414"
"i say you shall","0.0","-2.0725462436676025"
"nurse","1.0","4.3789544105529785"
"this afternoon, sir?","0.0","-8.5081567764282227"
"well, she shall be there","0.0","-6.2098603248596191"
"rom","0.0","-1.7296195030212402"
"and stay, good nurse, behind the abbey wall","1.0","1.599888801574707"
"within this hour my man shall be with thee      and bring thee cords made like a tackled stair,      which to the high topgallant of my joy      must be my convoy in the secret night","1.0","3.5538163185119629"
"farewell","0.0","-10.34326171875"
"be trusty, and i'll quit thy pains","1.0","7.4870524406433105"
"farewell","0.0","-10.34326171875"
"commend me to thy mistress","0.0","-3.1425833702087402"
"nurse","1.0","4.3789544105529785"
"now god in heaven bless thee!","1.0","1.5346593856811523"
"hark you, sir","0.0","-1.4870085716247559"
"rom","0.0","-1.7296195030212402"
"what say'st thou, my dear nurse?","1.0","3.0375397205352783"
"nurse","1.0","4.3789544105529785"
"is your man secret?","1.0","3.8253779411315918"
"did you ne'er hear say,      two may keep counsel, putting one away?","0.0","-6.9057974815368652"
"rom","0.0","-1.7296195030212402"
"i warrant thee my man's as true as steel","1.0","6.9149532318115234"
"nurse","1.0","4.3789544105529785"
"well, sir, my mistress is the sweetest lady","0.0","-7.6759734153747559"
"lord, lord!","1.0","2.1070365905761719"
"when 'twas a little prating thing  o, there is a nobleman in      town, one paris, that would fain lay knife aboard  but she,      good soul, had as lieve see a toad, a very toad, as see him","1.0","1.700737476348877"
"i      anger her sometimes, and tell her that paris is the properer man       but i'll warrant you, when i say so, she looks as pale as any      clout in the versal world","1.0","1.9375307559967041"
"doth not rosemary and romeo begin both      with a letter?","0.0","-4.7233381271362305"
"rom","0.0","-1.7296195030212402"
"ay, nurse  what of that?","1.0","4.4888997077941895"
"both with an r       nurse","1.0","5.0939617156982422"
"ah, mocker!","0.0","-0.78754520416259766"
"that's the dog's name","0.0","-6.4181585311889648"
"r is for the  no  i      know it begins with some other letter  and she hath the prettiest      sententious of it, of you and rosemary, that it would do you      good to hear it","0.0","-2.7015542984008789"
"rom","0.0","-1.7296195030212402"
"commend me to thy lady","1.0","5.2668251991271973"
"nurse","1.0","4.3789544105529785"
"ay, a thousand times","0.0","-1.1817135810852051"
"exit romeo","0.0","-5.2914638519287109"
"peter!","1.0","7.6600885391235352"
"peter","1.0","6.2347936630249023"
"anon","0.0","-1.5365645885467529"
"nurse","1.0","4.3789544105529785"
"peter, take my fan, and go before, and apace","1.0","12.090250968933105"
"exeunt","0.0","-1.5365645885467529"
"scene v   capulet's orchard","1.0","0.095021724700927734"
"enter juliet","0.0","-8.0835533142089844"
"jul","0.0","-1.5365645885467529"
"the clock struck nine when i did send the nurse       in half an hour she 'promis'd to return","1.0","8.1519498825073242"
"perchance she cannot meet him","0.0","-3.7026708126068115"
"that's not so","0.0","-0.578887939453125"
"o, she is lame!","0.0","-2.6304116249084473"
"love's heralds should be thoughts,      which ten times faster glide than the sun's beams      driving back shadows over low'ring hills","0.0","-0.9063258171081543"
"therefore do nimble pinion'd doves draw love,      and therefore hath the wind swift cupid wings","1.0","3.7655479907989502"
"now is the sun upon the highmost hill      of this day's journey, and from nine till twelve      is three long hours  yet she is not come","1.0","1.5933079719543457"
"had she affections and warm youthful blood,      she would be as swift in motion as a ball       my words would bandy her to my sweet love,      and his to me,      but old folks, many feign as they were dead       unwieldy, slow, heavy and pale as lead","0.0","-7.7702183723449707"
"enter nurse  and peter","1.0","8.0235061645507812"
"o god, she comes!","1.0","4.191612720489502"
"o honey nurse, what news?","0.0","-7.0773215293884277"
"hast thou met with him?","1.0","1.5432624816894531"
"send thy man away","1.0","3.255617618560791"
"nurse","1.0","4.3789544105529785"
"peter, stay at the gate","1.0","11.463512420654297"
"exit peter","0.0","-1.5600616931915283"
"jul","0.0","-1.5365645885467529"
"now, good sweet nurse  o lord, why look'st thou sad?","1.0","1.8475675582885742"
"though news be sad, yet tell them merrily       if good, thou shamest the music of sweet news      by playing it to me with so sour a face","0.0","-8.4307870864868164"
"nurse","1.0","4.3789544105529785"
"i am aweary, give me leave awhile","1.0","0.56412768363952637"
"fie, how my bones ache!","1.0","0.76015782356262207"
"what a jaunce have i had!","0.0","-0.79328727722167969"
"jul","0.0","-1.5365645885467529"
"i would thou hadst my bones, and i thy news","0.0","-4.1107964515686035"
"nay, come, i pray thee speak","1.0","2.7705264091491699"
"good, good nurse, speak","1.0","8.5054817199707031"
"nurse","1.0","4.3789544105529785"
"jesu, what haste!","1.0","3.3158278465270996"
"can you not stay awhile?","0.0","-1.7294929027557373"
"do you not see that i am out of breath?","1.0","4.5135030746459961"
"jul","0.0","-1.5365645885467529"
"how art thou out of breath when thou hast breath      to say to me that thou art out of breath?","1.0","3.2337331771850586"
"the excuse that thou dost make in this delay      is longer than the tale thou dost excuse","0.0","-5.1361193656921387"
"is thy news good or bad?","0.0","-2.3604354858398438"
"answer to that","1.0","0.47411942481994629"
"say either, and i'll stay the circumstance","1.0","3.4379646778106689"
"let me be satisfied, is't good or bad?","0.0","-8.4498081207275391"
"nurse","1.0","4.3789544105529785"
"well, you have made a simple choice  you know not how to      choose a man","0.0","-0.28710508346557617"
"romeo?","0.0","-1.4448840618133545"
"no, not he","1.0","0.78175210952758789"
"though his face be better      than any man's, yet his leg excels all men's  and for a hand and a      foot, and a body, though they be not to be talk'd on, yet      they are past compare","1.0","0.060619115829467773"
"he is not the flower of courtesy, but, i'll      warrant him, as gentle as a lamb","0.0","-1.2034077644348145"
"go thy ways, wench  serve  god","1.0","3.7187180519104004"
"what, have you din'd at home?","1.0","0.90980815887451172"
"jul","0.0","-1.5365645885467529"
"no, no","1.0","1.7895927429199219"
"but all this did i know before","1.0","2.7456765174865723"
"what says he of our marriage?","1.0","6.5326375961303711"
"what of that?","1.0","3.8298830986022949"
"nurse","1.0","4.3789544105529785"
"lord, how my head aches!","1.0","3.3172831535339355"
"what a head have i!","0.0","-3.6315858364105225"
"it beats as it would fall in twenty pieces","1.0","6.3244476318359375"
"my back o' t' other side,  ah, my back, my back!","0.0","-1.7721512317657471"
"beshrew your heart for sending me about      to catch my death with jauncing up and down!","1.0","1.7844979763031006"
"jul","0.0","-1.5365645885467529"
"i' faith, i am sorry that thou art not well","1.0","2.8419225215911865"
"sweet, sweet, sweet nurse, tell me, what says my love?","1.0","3.4180066585540771"
"nurse","1.0","4.3789544105529785"
"your love says, like an honest gentleman, and a courteous,      and a kind, and a handsome  and, i warrant, a virtuous  where      is your mother?","1.0","5.3659510612487793"
"jul","0.0","-1.5365645885467529"
"where is my mother?","1.0","3.7288575172424316"
"why, she is within","0.0","-0.32962799072265625"
"where should she be?","1.0","2.1945023536682129"
"how oddly thou repliest!","1.0","6.5858955383300781"
"'your love says, like an honest gentleman,       where is your mother? '","1.0","5.8767051696777344"
"nurse","1.0","4.3789544105529785"
"o god's lady dear!","1.0","3.5968642234802246"
"are you so hot?","1.0","2.9103519916534424"
"marry come up, i trow","1.0","5.3362236022949219"
"is this the poultice for my aching bones?","0.0","-0.57313275337219238"
"henceforward do your messages yourself","0.0","-3.8867368698120117"
"jul","0.0","-1.5365645885467529"
"here's such a coil!","1.0","3.1321249008178711"
"come, what says romeo?","1.0","1.0575408935546875"
"nurse","1.0","4.3789544105529785"
"have you got leave to go to shrift to day?","1.0","3.4084258079528809"
"jul","0.0","-1.5365645885467529"
"i have","0.0","-5.4138469696044922"
"nurse","1.0","4.3789544105529785"
"then hie you hence to friar laurence' cell       there stays a husband to make you a wife","1.0","6.4951496124267578"
"now comes the wanton blood up in your cheeks       they'll be in scarlet straight at any news","1.0","2.0532827377319336"
"hie you to church  i must another way,      to fetch a ladder, by the which your love      must climb a bird's nest soon when it is dark","0.0","-3.6187567710876465"
